counter,seconds,micro seconds,local clock [ns]
878,1627160582,866463,45350880
879,1627160583,70037,45400881
880,1627160583,271516,45450882
881,1627160583,472526,45500883
882,1627160583,677312,45550884
883,1627160583,881428,45600885
884,1627160584,86646,45650886
885,1627160584,291805,45700887
886,1627160584,494679,45750888
887,1627160584,699852,45800889
888,1627160584,900763,45850890
889,1627160585,105968,45900891
890,1627160585,311152,45950892
891,1627160585,515988,46000893
892,1627160585,721142,46050894
893,1627160585,924357,46100895
894,1627160586,127369,46150896
895,1627160586,329093,46200897
896,1627160586,532353,46250898
897,1627160586,737538,46300899
898,1627160586,940632,46350900
899,1627160587,145809,46400901
900,1627160587,351019,46450902
901,1627160587,552950,46500903
902,1627160587,758117,46550904
903,1627160587,963317,46600905
904,1627160588,164840,46650906
905,1627160588,370029,46700907
906,1627160588,575217,46750908
907,1627160588,780413,46800909
908,1627160588,982639,46850910
909,1627160589,187830,46900911
910,1627160589,393080,46950912
911,1627160589,598180,47000913
912,1627160589,803324,47050914
913,1627160590,7757,47100915
914,1627160590,212928,47150916
915,1627160590,417007,47200917
916,1627160590,622185,47250918
917,1627160590,827357,47300919
918,1627160591,32505,47350920
919,1627160591,237688,47400921
920,1627160591,441524,47450922
921,1627160591,646730,47500923
922,1627160591,851932,47550924
923,1627160592,57182,47600925
924,1627160592,262412,47650926
925,1627160592,467516,47700927
926,1627160592,672676,47750928
927,1627160592,877410,47800929
928,1627160593,82363,47850930
929,1627160593,286196,47900931
930,1627160593,491427,47950932
931,1627160593,696691,48000933
932,1627160593,901267,48050934
933,1627160594,105462,48100935
934,1627160594,309007,48150936
935,1627160594,509470,48200937
936,1627160594,709713,48250938
937,1627160594,912450,48300939
938,1627160595,115301,48350940
939,1627160595,318110,48400941
940,1627160595,519285,48450942
941,1627160595,719540,48500943
942,1627160595,920633,48550944
943,1627160596,125870,48600945
944,1627160596,327347,48650946
945,1627160596,532305,48700947
946,1627160596,736221,48750948
947,1627160596,938794,48800949
948,1627160597,143283,48850950
949,1627160597,346374,48900951
950,1627160597,550029,48950952
951,1627160597,751572,49000953
952,1627160597,956736,49050954
953,1627160598,158003,49100955
954,1627160598,361918,49150956
955,1627160598,566481,49200957
956,1627160598,771672,49250958
957,1627160598,972290,49300959
958,1627160599,174967,49350960
959,1627160599,378135,49400961
960,1627160599,581439,49450962
961,1627160599,786420,49500963
962,1627160599,986536,49550964
963,1627160600,188398,49600965
964,1627160600,393611,49650966
965,1627160600,598485,49700967
966,1627160600,800524,49750968
967,1627160601,3135,49800969
968,1627160601,203897,49850970
969,1627160601,408117,49900971
970,1627160601,613124,49950972
971,1627160601,813653,50000973
972,1627160602,18467,50050974
973,1627160602,223688,50100975
974,1627160602,427455,50150976
975,1627160602,632703,50200977
976,1627160602,837937,50250978
977,1627160603,39069,50300979
978,1627160603,244214,50350980
979,1627160603,449430,50400981
980,1627160603,651580,50450982
981,1627160603,856764,50500983
982,1627160604,61996,50550984
983,1627160604,264759,50600985
984,1627160604,469249,50650986
985,1627160604,671318,50700987
986,1627160604,875990,50750988
987,1627160605,81044,50800989
988,1627160605,286111,50850990
